customer_id,document_type,document_number,issue_date,expiry_date,verification_status,verified_by,verification_date,uploaded_at,document_expired,uploaded_via,rejection_reason,document_path
187,Passport,U9461971,2024-01-27,2034-01-27,Verified,11.0,2024-01-30,2024-02-19,0,Mobile App,,documents/kyc/CUST_187/Passport/187_919485.pdf
591,Voter ID,VID929740138885,2026-07-16,2036-07-16,Verified,38.0,2026-08-02,2026-08-11,0,Branch,,documents/kyc/CUST_591/Voter_ID/591_897697.pdf
785,Driving License,DL940510195344,2011-10-22,2021-10-22,Verified,64.0,2011-10-27,2011-11-21,1,Branch,,documents/kyc/CUST_785/Driving_License/785_496612.pdf
819,Driving License,DL446768327395,2017-02-20,2022-02-20,Verified,42.0,2017-03-14,2017-03-07,1,Mobile App,,documents/kyc/CUST_819/Driving_License/819_891917.pdf
508,PAN,XRXLV3726V,2012-03-04,,Failed,83.0,2012-03-27,2012-03-21,0,Mobile App,Verification failed,documents/kyc/CUST_508/PAN/508_980615.pdf
78,Driving License,DL762894207226,2025-09-28,2035-09-28,Verified,22.0,2025-10-08,2025-10-10,0,Mobile App,,documents/kyc/CUST_78/Driving_License/78_210729.pdf
492,Passport,Z9990683,2022-04-06,2027-04-06,Verified,20.0,2022-04-30,2022-04-21,0,Mobile App,,documents/kyc/CUST_492/Passport/492_354038.pdf
126,Aadhaar,893147403045,2022-09-11,,Verified,97.0,2022-09-30,2022-09-13,0,Branch,,documents/kyc/CUST_126/Aadhaar/126_378629.pdf
499,PAN,HZMDI4337A,2013-04-20,,Verified,54.0,2013-04-22,2013-05-05,0,Internet Banking,,documents/kyc/CUST_499/PAN/499_682973.pdf
899,PAN,CVIEZ3050F,2020-10-10,,Verified,73.0,2020-10-28,2020-10-23,0,Mobile App,,documents/kyc/CUST_899/PAN/899_419508.pdf
298,Passport,U8109039,2014-12-04,2019-12-04,Verified,43.0,2015-01-01,2014-12-09,1,Mobile App,,documents/kyc/CUST_298/Passport/298_425150.pdf
64,Aadhaar,171775395057,2024-01-05,,Verified,97.0,2024-01-21,2024-01-08,0,Mobile App,,documents/kyc/CUST_64/Aadhaar/64_120211.pdf
903,Aadhaar,225216488868,2017-09-01,,Pending,,,2017-09-21,0,Mobile App,,documents/kyc/CUST_903/Aadhaar/903_730967.pdf
917,PAN,YBVPT6751E,2021-10-17,,Failed,52.0,2021-11-03,2021-10-24,0,Branch,Document details mismatch,documents/kyc/CUST_917/PAN/917_713329.pdf
497,Passport,Z8712819,2025-10-06,2035-10-06,Verified,38.0,2025-10-28,2025-10-27,0,Mobile App,,documents/kyc/CUST_497/Passport/497_435342.pdf
851,Driving License,DL685515131466,2022-04-25,2027-04-25,Verified,8.0,2022-05-25,2022-04-26,0,Mobile App,,documents/kyc/CUST_851/Driving_License/851_871759.pdf
236,Passport,Q8160613,2010-06-26,2015-06-26,Rejected,70.0,2010-07-10,2010-07-24,1,Mobile App,Document expired,documents/kyc/CUST_236/Passport/236_251597.pdf
62,Passport,A4766208,2016-01-23,2026-01-23,Pending,,,2016-02-08,1,Internet Banking,,documents/kyc/CUST_62/Passport/62_657664.pdf
575,Driving License,DL586492318993,2025-05-28,2030-05-28,Rejected,34.0,2025-06-01,2025-06-16,0,Mobile App,Invalid document,documents/kyc/CUST_575/Driving_License/575_494589.pdf
928,PAN,FYRQO7789Q,2013-01-11,,Verified,34.0,2013-02-04,2013-02-01,0,Internet Banking,,documents/kyc/CUST_928/PAN/928_296428.pdf
812,Voter ID,VID534419315275,2019-09-17,2029-09-17,Verified,8.0,2019-10-07,2019-09-26,0,Mobile App,,documents/kyc/CUST_812/Voter_ID/812_636780.pdf
348,Driving License,DL458538822740,2025-10-26,2030-10-26,Verified,86.0,2025-11-15,2025-11-22,0,Branch,,documents/kyc/CUST_348/Driving_License/348_851290.pdf
906,Aadhaar,721792286213,2015-04-07,,Verified,86.0,2015-05-01,2015-04-16,0,Mobile App,,documents/kyc/CUST_906/Aadhaar/906_317286.pdf
433,Passport,I2264595,2019-01-25,2024-01-25,Verified,50.0,2019-02-10,2019-02-20,1,Mobile App,,documents/kyc/CUST_433/Passport/433_333110.pdf
423,Driving License,DL390499750301,2025-06-04,2045-06-04,Verified,76.0,2025-06-08,2025-06-07,0,Mobile App,,documents/kyc/CUST_423/Driving_License/423_638624.pdf
241,Driving License,DL878032652763,2019-06-15,2039-06-15,Verified,35.0,2019-06-17,2019-06-19,0,Internet Banking,,documents/kyc/CUST_241/Driving_License/241_850703.pdf
181,PAN,CQDFV8946B,2013-07-01,,Rejected,25.0,2013-07-20,2013-07-12,0,Mobile App,Document image unclear,documents/kyc/CUST_181/PAN/181_378428.pdf
365,PAN,QZSUD9833M,2020-02-06,,Pending,,,2020-02-15,0,Mobile App,,documents/kyc/CUST_365/PAN/365_212694.pdf
21,Aadhaar,748781370407,2022-08-20,,Pending,,,2022-09-19,0,Internet Banking,,documents/kyc/CUST_21/Aadhaar/21_994117.pdf
715,Aadhaar,621594909110,2022-12-29,,Pending,,,2023-01-21,0,Branch,,documents/kyc/CUST_715/Aadhaar/715_667813.pdf
864,Passport,N1141258,2015-09-08,2020-09-08,Verified,14.0,2015-09-14,2015-10-04,1,Branch,,documents/kyc/CUST_864/Passport/864_408471.pdf
120,Passport,O8142685,2020-07-19,2030-07-19,Verified,87.0,2020-07-25,2020-07-27,0,Mobile App,,documents/kyc/CUST_120/Passport/120_488602.pdf
270,PAN,VYSKY1390A,2011-09-08,,Verified,96.0,2011-09-13,2011-10-01,0,Internet Banking,,documents/kyc/CUST_270/PAN/270_331193.pdf
881,Passport,Q6392718,2020-07-10,2030-07-10,Verified,45.0,2020-08-04,2020-07-14,0,Mobile App,,documents/kyc/CUST_881/Passport/881_566709.pdf
209,Driving License,DL210708857380,2025-04-05,2030-04-05,Pending,,,2025-04-15,0,Branch,,documents/kyc/CUST_209/Driving_License/209_435494.pdf
36,Passport,J1022862,2012-04-13,2017-04-13,Pending,,,2012-04-13,1,Branch,,documents/kyc/CUST_36/Passport/36_395155.pdf
720,Aadhaar,637910566881,2023-08-07,,Verified,17.0,2023-08-15,2023-08-28,0,Mobile App,,documents/kyc/CUST_720/Aadhaar/720_704974.pdf
84,Passport,J8227694,2014-03-09,2019-03-09,Verified,46.0,2014-03-19,2014-03-26,1,Branch,,documents/kyc/CUST_84/Passport/84_207164.pdf
95,Aadhaar,915771083824,2018-10-27,,Pending,,,2018-11-24,0,Internet Banking,,documents/kyc/CUST_95/Aadhaar/95_840438.pdf
56,Voter ID,VID466138160204,2013-08-24,2023-08-24,Verified,94.0,2013-09-18,2013-08-29,1,Branch,,documents/kyc/CUST_56/Voter_ID/56_437952.pdf
349,Voter ID,VID684625252920,2014-03-27,2024-03-27,Verified,49.0,2014-03-31,2014-04-20,1,Branch,,documents/kyc/CUST_349/Voter_ID/349_419960.pdf
487,Voter ID,VID869062572597,2024-02-26,2029-02-26,Verified,31.0,2024-03-20,2024-03-13,0,Mobile App,,documents/kyc/CUST_487/Voter_ID/487_601559.pdf
703,Voter ID,VID869851132561,2012-09-25,2022-09-25,Verified,11.0,2012-10-23,2012-10-21,1,Mobile App,,documents/kyc/CUST_703/Voter_ID/703_330191.pdf
628,Aadhaar,340701489651,2024-04-02,,Verified,65.0,2024-04-03,2024-05-02,0,Mobile App,,documents/kyc/CUST_628/Aadhaar/628_422147.pdf
102,Voter ID,VID142553958417,2012-04-23,2017-04-23,Verified,86.0,2012-05-05,2012-05-13,1,Mobile App,,documents/kyc/CUST_102/Voter_ID/102_726185.pdf
988,Aadhaar,240679540747,2011-12-07,,Verified,63.0,2011-12-17,2012-01-02,0,Branch,,documents/kyc/CUST_988/Aadhaar/988_704473.pdf
390,Passport,A2485433,2015-07-04,2020-07-04,Verified,36.0,2015-07-19,2015-07-05,1,Mobile App,,documents/kyc/CUST_390/Passport/390_605058.pdf
173,Passport,D4137557,2012-04-22,2017-04-22,Verified,85.0,2012-05-10,2012-05-01,1,Mobile App,,documents/kyc/CUST_173/Passport/173_979056.pdf
970,Aadhaar,656281164986,2021-12-26,,Verified,26.0,2022-01-25,2022-01-09,0,Branch,,documents/kyc/CUST_970/Aadhaar/970_221298.pdf
264,Passport,F4994050,2021-03-08,2026-03-08,Verified,77.0,2021-03-20,2021-04-05,1,Mobile App,,documents/kyc/CUST_264/Passport/264_271828.pdf
468,PAN,JFNWW8470R,2011-11-14,,Verified,32.0,2011-12-11,2011-12-11,0,Mobile App,,documents/kyc/CUST_468/PAN/468_277580.pdf
741,Driving License,DL911816971807,2012-05-31,2032-05-31,Verified,61.0,2012-06-08,2012-06-24,0,Mobile App,,documents/kyc/CUST_741/Driving_License/741_748391.pdf
946,Driving License,DL262762272772,2012-08-24,2022-08-24,Verified,26.0,2012-09-20,2012-09-08,1,Mobile App,,documents/kyc/CUST_946/Driving_License/946_996890.pdf
466,Driving License,DL359713102363,2014-09-08,2034-09-08,Pending,,,2014-09-20,0,Mobile App,,documents/kyc/CUST_466/Driving_License/466_975575.pdf
742,Voter ID,VID859152426607,2023-05-30,2028-05-30,Verified,6.0,2023-06-25,2023-06-17,0,Branch,,documents/kyc/CUST_742/Voter_ID/742_848095.pdf
296,Driving License,DL482845616388,2014-11-14,2034-11-14,Verified,56.0,2014-11-27,2014-11-18,0,Mobile App,,documents/kyc/CUST_296/Driving_License/296_321876.pdf
667,Aadhaar,296810028994,2020-04-07,,Verified,16.0,2020-05-01,2020-05-01,0,Mobile App,,documents/kyc/CUST_667/Aadhaar/667_135525.pdf
85,Aadhaar,702573286288,2023-05-02,,Verified,17.0,2023-05-14,2023-06-01,0,Mobile App,,documents/kyc/CUST_85/Aadhaar/85_722382.pdf
15,Driving License,DL175680442907,2016-10-07,2021-10-07,Verified,77.0,2016-11-01,2016-10-12,1,Mobile App,,documents/kyc/CUST_15/Driving_License/15_289578.pdf
875,PAN,EMICI6556F,2019-12-05,,Verified,54.0,2019-12-12,2019-12-18,0,Mobile App,,documents/kyc/CUST_875/PAN/875_438800.pdf
935,Driving License,DL872635368421,2014-05-02,2034-05-02,Verified,58.0,2014-05-15,2014-05-14,0,Internet Banking,,documents/kyc/CUST_935/Driving_License/935_448156.pdf
363,Voter ID,VID758992348701,2019-02-24,2024-02-24,Verified,63.0,2019-03-08,2019-03-25,1,Mobile App,,documents/kyc/CUST_363/Voter_ID/363_994235.pdf
547,Aadhaar,498573637711,2011-11-13,,Verified,67.0,2011-11-29,2011-11-18,0,Branch,,documents/kyc/CUST_547/Aadhaar/547_950660.pdf
425,Voter ID,VID108207403455,2021-04-04,2026-04-04,Verified,44.0,2021-05-02,2021-04-24,1,Branch,,documents/kyc/CUST_425/Voter_ID/425_475566.pdf
719,PAN,BADIS5338O,2010-06-30,,Verified,88.0,2010-07-04,2010-07-05,0,Branch,,documents/kyc/CUST_719/PAN/719_129076.pdf
442,Voter ID,VID687384512440,2025-07-12,2035-07-12,Verified,64.0,2025-07-14,2025-07-20,0,Mobile App,,documents/kyc/CUST_442/Voter_ID/442_554775.pdf
630,Aadhaar,641429278981,2017-02-05,,Verified,46.0,2017-02-25,2017-02-10,0,Branch,,documents/kyc/CUST_630/Aadhaar/630_529477.pdf
762,Passport,K7775306,2016-02-09,2021-02-09,Verified,25.0,2016-03-10,2016-03-07,1,Branch,,documents/kyc/CUST_762/Passport/762_715316.pdf
796,PAN,VZFLJ6365W,2026-02-23,,Verified,38.0,2026-03-07,2026-03-20,0,Mobile App,,documents/kyc/CUST_796/PAN/796_305166.pdf
459,Driving License,DL457783327445,2022-08-09,2027-08-09,Verified,49.0,2022-08-17,2022-08-10,0,Mobile App,,documents/kyc/CUST_459/Driving_License/459_268177.pdf
780,Passport,T2906171,2026-01-03,2031-01-03,Verified,90.0,2026-01-29,2026-01-23,0,Mobile App,,documents/kyc/CUST_780/Passport/780_881576.pdf
867,Passport,V5613939,2011-06-02,2021-06-02,Rejected,58.0,2011-06-16,2011-06-08,1,Mobile App,Verification failed,documents/kyc/CUST_867/Passport/867_307065.pdf
71,Voter ID,VID214253309418,2016-03-18,2026-03-18,Verified,75.0,2016-03-24,2016-03-27,1,Internet Banking,,documents/kyc/CUST_71/Voter_ID/71_950611.pdf
450,Passport,J6830879,2011-12-06,2016-12-06,Verified,24.0,2011-12-25,2011-12-20,1,Mobile App,,documents/kyc/CUST_450/Passport/450_275289.pdf
500,Driving License,DL836400255166,2013-11-18,2023-11-18,Verified,37.0,2013-11-27,2013-11-22,1,Mobile App,,documents/kyc/CUST_500/Driving_License/500_262665.pdf
623,Aadhaar,526869869512,2022-03-14,,Verified,30.0,2022-04-06,2022-03-17,0,Mobile App,,documents/kyc/CUST_623/Aadhaar/623_235639.pdf
256,Voter ID,VID929238907560,2010-06-29,2020-06-29,Failed,46.0,2010-07-04,2010-07-06,1,Internet Banking,Document expired,documents/kyc/CUST_256/Voter_ID/256_414904.pdf
324,Passport,J6109516,2023-12-13,2033-12-13,Verified,88.0,2023-12-17,2023-12-19,0,Mobile App,,documents/kyc/CUST_324/Passport/324_983382.pdf
821,Aadhaar,306348948969,2011-07-31,,Pending,,,2011-08-06,0,Branch,,documents/kyc/CUST_821/Aadhaar/821_154207.pdf
746,Aadhaar,403345310721,2017-07-08,,Verified,98.0,2017-07-19,2017-07-15,0,Branch,,documents/kyc/CUST_746/Aadhaar/746_447000.pdf
378,Voter ID,VID156628604442,2014-08-30,2019-08-30,Verified,34.0,2014-09-19,2014-09-16,1,Mobile App,,documents/kyc/CUST_378/Voter_ID/378_413733.pdf
173,PAN,KLAEP8344Q,2020-05-12,,Verified,96.0,2020-05-15,2020-05-14,0,Mobile App,,documents/kyc/CUST_173/PAN/173_598998.pdf
732,PAN,TCCIR3170V,2012-12-05,,Verified,63.0,2012-12-09,2012-12-30,0,Mobile App,,documents/kyc/CUST_732/PAN/732_721902.pdf
950,Passport,V5546456,2019-03-11,2024-03-11,Verified,81.0,2019-03-13,2019-04-03,1,Mobile App,,documents/kyc/CUST_950/Passport/950_366480.pdf
323,Passport,E5386460,2011-03-08,2021-03-08,Verified,17.0,2011-03-27,2011-03-08,1,Internet Banking,,documents/kyc/CUST_323/Passport/323_913925.pdf
170,Passport,K5779010,2012-12-21,2022-12-21,Verified,82.0,2013-01-06,2012-12-28,1,Internet Banking,,documents/kyc/CUST_170/Passport/170_170421.pdf
657,Passport,S9086224,2012-10-17,2017-10-17,Verified,17.0,2012-11-03,2012-11-10,1,Mobile App,,documents/kyc/CUST_657/Passport/657_878092.pdf
165,Driving License,DL281735431363,2025-05-02,2030-05-02,Verified,92.0,2025-05-23,2025-05-02,0,Mobile App,,documents/kyc/CUST_165/Driving_License/165_333713.pdf
382,Aadhaar,139514103311,2024-10-11,,Verified,33.0,2024-11-05,2024-10-30,0,Internet Banking,,documents/kyc/CUST_382/Aadhaar/382_478839.pdf
630,Driving License,DL457027506516,2025-06-05,2035-06-05,Verified,46.0,2025-06-26,2025-07-03,0,Branch,,documents/kyc/CUST_630/Driving_License/630_211069.pdf
635,Driving License,DL621471269676,2011-06-07,2016-06-07,Verified,37.0,2011-06-17,2011-06-27,1,Internet Banking,,documents/kyc/CUST_635/Driving_License/635_129855.pdf
492,Voter ID,VID531324996352,2013-04-24,2023-04-24,Verified,18.0,2013-05-04,2013-04-24,1,Internet Banking,,documents/kyc/CUST_492/Voter_ID/492_442410.pdf
313,Passport,V2500755,2012-04-12,2017-04-12,Verified,92.0,2012-05-01,2012-05-06,1,Mobile App,,documents/kyc/CUST_313/Passport/313_203265.pdf
635,PAN,ZPRVC4615K,2010-11-10,,Verified,21.0,2010-11-16,2010-12-08,0,Internet Banking,,documents/kyc/CUST_635/PAN/635_339387.pdf
958,PAN,OJVRD4504Y,2016-01-23,,Verified,92.0,2016-02-08,2016-02-22,0,Branch,,documents/kyc/CUST_958/PAN/958_763792.pdf
171,Aadhaar,683538066885,2026-01-01,,Rejected,12.0,2026-01-29,2026-01-21,0,Mobile App,Document expired,documents/kyc/CUST_171/Aadhaar/171_107466.pdf
725,Voter ID,VID399008426684,2021-01-30,2031-01-30,Failed,5.0,2021-02-15,2021-02-23,0,Internet Banking,Document image unclear,documents/kyc/CUST_725/Voter_ID/725_451644.pdf
509,PAN,KSWKY5943R,2022-09-16,,Verified,79.0,2022-09-28,2022-10-14,0,Mobile App,,documents/kyc/CUST_509/PAN/509_229568.pdf
269,Driving License,DL632100778715,2018-12-19,2028-12-19,Pending,,,2018-12-31,0,Mobile App,,documents/kyc/CUST_269/Driving_License/269_948013.pdf
730,PAN,FMKZN4674Y,2010-09-05,,Verified,7.0,2010-10-05,2010-09-20,0,Mobile App,,documents/kyc/CUST_730/PAN/730_609551.pdf
445,Voter ID,VID616622224620,2016-11-29,2026-11-29,Verified,88.0,2016-12-22,2016-12-24,0,Mobile App,,documents/kyc/CUST_445/Voter_ID/445_637476.pdf
333,Aadhaar,904044327900,2019-04-25,,Verified,51.0,2019-04-28,2019-05-11,0,Mobile App,,documents/kyc/CUST_333/Aadhaar/333_713032.pdf
954,Aadhaar,950230722306,2021-08-29,,Verified,25.0,2021-09-01,2021-09-21,0,Mobile App,,documents/kyc/CUST_954/Aadhaar/954_437982.pdf
272,Voter ID,VID300992799248,2015-01-01,2025-01-01,Verified,7.0,2015-01-23,2015-01-27,1,Mobile App,,documents/kyc/CUST_272/Voter_ID/272_741320.pdf
862,PAN,BXONB5098T,2012-01-22,,Verified,27.0,2012-02-15,2012-02-20,0,Branch,,documents/kyc/CUST_862/PAN/862_148271.pdf
764,Driving License,DL776601755810,2011-09-04,2016-09-04,Verified,16.0,2011-09-21,2011-09-23,1,Branch,,documents/kyc/CUST_764/Driving_License/764_119398.pdf
59,Passport,C1020288,2021-04-25,2031-04-25,Verified,15.0,2021-04-29,2021-05-24,0,Mobile App,,documents/kyc/CUST_59/Passport/59_618567.pdf
743,Driving License,DL674612621957,2024-02-15,2044-02-15,Verified,21.0,2024-03-08,2024-03-14,0,Mobile App,,documents/kyc/CUST_743/Driving_License/743_878233.pdf
208,Passport,E2915391,2016-02-02,2026-02-02,Verified,68.0,2016-02-13,2016-03-02,1,Internet Banking,,documents/kyc/CUST_208/Passport/208_615138.pdf
411,Voter ID,VID281669429195,2013-10-20,2018-10-20,Verified,66.0,2013-11-09,2013-11-09,1,Branch,,documents/kyc/CUST_411/Voter_ID/411_726487.pdf
401,Driving License,DL723462118737,2010-01-29,2015-01-29,Verified,39.0,2010-02-10,2010-01-31,1,Mobile App,,documents/kyc/CUST_401/Driving_License/401_236520.pdf
888,Aadhaar,263681920893,2016-08-06,,Rejected,29.0,2016-09-03,2016-08-18,0,Branch,Document expired,documents/kyc/CUST_888/Aadhaar/888_795885.pdf
873,Voter ID,VID536825612248,2017-03-26,2027-03-26,Verified,69.0,2017-04-18,2017-04-23,0,Mobile App,,documents/kyc/CUST_873/Voter_ID/873_631035.pdf
374,Driving License,DL619968147574,2024-01-18,2034-01-18,Verified,25.0,2024-02-08,2024-02-03,0,Internet Banking,,documents/kyc/CUST_374/Driving_License/374_568703.pdf
791,Passport,R2192013,2013-09-27,2018-09-27,Verified,29.0,2013-10-08,2013-10-08,1,Mobile App,,documents/kyc/CUST_791/Passport/791_389799.pdf
271,Driving License,DL353157935361,2025-08-07,2045-08-07,Verified,82.0,2025-08-10,2025-08-29,0,Branch,,documents/kyc/CUST_271/Driving_License/271_742501.pdf
539,PAN,ULYTD4749D,2012-08-04,,Verified,51.0,2012-08-31,2012-08-28,0,Internet Banking,,documents/kyc/CUST_539/PAN/539_927582.pdf
663,Voter ID,VID213707552769,2022-12-16,2027-12-16,Verified,50.0,2022-12-28,2022-12-29,0,Mobile App,,documents/kyc/CUST_663/Voter_ID/663_187067.pdf
415,PAN,GHIVO3453G,2012-10-24,,Verified,60.0,2012-11-07,2012-11-16,0,Mobile App,,documents/kyc/CUST_415/PAN/415_325858.pdf
302,Passport,Y1698927,2024-10-26,2034-10-26,Verified,53.0,2024-11-04,2024-11-07,0,Mobile App,,documents/kyc/CUST_302/Passport/302_137630.pdf
42,Voter ID,VID476698930226,2014-11-04,2024-11-04,Verified,91.0,2014-11-06,2014-11-23,1,Mobile App,,documents/kyc/CUST_42/Voter_ID/42_914796.pdf
649,Voter ID,VID678819987201,2016-07-16,2026-07-16,Verified,68.0,2016-07-23,2016-07-21,1,Mobile App,,documents/kyc/CUST_649/Voter_ID/649_105926.pdf
509,Passport,Y2701274,2010-12-24,2015-12-24,Verified,27.0,2011-01-21,2011-01-04,1,Mobile App,,documents/kyc/CUST_509/Passport/509_861500.pdf
845,Aadhaar,191204001323,2019-09-17,,Verified,6.0,2019-10-01,2019-10-16,0,Internet Banking,,documents/kyc/CUST_845/Aadhaar/845_362387.pdf
107,Driving License,DL688999814232,2019-01-20,2039-01-20,Verified,93.0,2019-02-15,2019-01-30,0,Branch,,documents/kyc/CUST_107/Driving_License/107_535499.pdf
35,Aadhaar,926058086830,2017-02-07,,Verified,98.0,2017-03-03,2017-03-01,0,Branch,,documents/kyc/CUST_35/Aadhaar/35_739295.pdf
208,PAN,VQNQE8246T,2024-05-08,,Verified,19.0,2024-05-12,2024-05-08,0,Mobile App,,documents/kyc/CUST_208/PAN/208_853980.pdf
116,Passport,M6077857,2011-01-15,2021-01-15,Verified,55.0,2011-02-08,2011-01-25,1,Internet Banking,,documents/kyc/CUST_116/Passport/116_221116.pdf
224,Voter ID,VID268858268883,2022-02-13,2027-02-13,Verified,54.0,2022-02-23,2022-02-13,0,Internet Banking,,documents/kyc/CUST_224/Voter_ID/224_521736.pdf
596,PAN,SUEIV9220E,2025-10-04,,Failed,38.0,2025-10-25,2025-11-01,0,Branch,Verification failed,documents/kyc/CUST_596/PAN/596_820009.pdf
922,Voter ID,VID572576350318,2018-02-28,2028-02-28,Verified,98.0,2018-03-19,2018-03-28,0,Mobile App,,documents/kyc/CUST_922/Voter_ID/922_306870.pdf
758,PAN,MSYVF8363P,2022-03-14,,Verified,77.0,2022-03-17,2022-04-02,0,Mobile App,,documents/kyc/CUST_758/PAN/758_457785.pdf
524,Voter ID,VID375927931652,2019-11-07,2029-11-07,Verified,15.0,2019-11-18,2019-12-07,0,Mobile App,,documents/kyc/CUST_524/Voter_ID/524_722275.pdf
262,Passport,O4715837,2014-12-05,2024-12-05,Verified,42.0,2014-12-06,2014-12-16,1,Internet Banking,,documents/kyc/CUST_262/Passport/262_546745.pdf
933,PAN,WXTAJ3509C,2018-04-07,,Rejected,71.0,2018-04-27,2018-04-22,0,Mobile App,Invalid document,documents/kyc/CUST_933/PAN/933_586725.pdf
842,Passport,D4757066,2013-04-28,2023-04-28,Verified,44.0,2013-05-27,2013-05-10,1,Mobile App,,documents/kyc/CUST_842/Passport/842_550506.pdf
69,Voter ID,VID913438199860,2014-05-23,2024-05-23,Verified,64.0,2014-06-06,2014-05-25,1,Internet Banking,,documents/kyc/CUST_69/Voter_ID/69_951692.pdf
843,Driving License,DL273695547474,2020-12-12,2030-12-12,Verified,78.0,2021-01-09,2021-01-08,0,Mobile App,,documents/kyc/CUST_843/Driving_License/843_948779.pdf
704,Passport,G8408434,2025-02-28,2035-02-28,Verified,100.0,2025-03-10,2025-03-16,0,Internet Banking,,documents/kyc/CUST_704/Passport/704_109774.pdf
782,Aadhaar,710650919109,2025-04-14,,Verified,49.0,2025-05-04,2025-05-02,0,Branch,,documents/kyc/CUST_782/Aadhaar/782_211268.pdf
869,Driving License,DL983336613645,2013-04-02,2033-04-02,Verified,1.0,2013-04-11,2013-04-09,0,Branch,,documents/kyc/CUST_869/Driving_License/869_325616.pdf
922,Driving License,DL972128936888,2022-05-11,2027-05-11,Verified,95.0,2022-06-01,2022-06-08,0,Internet Banking,,documents/kyc/CUST_922/Driving_License/922_822154.pdf
588,Driving License,DL175282762813,2015-09-26,2020-09-26,Failed,33.0,2015-10-01,2015-09-28,1,Branch,Document image unclear,documents/kyc/CUST_588/Driving_License/588_489813.pdf
548,PAN,BPTCP6116Z,2013-07-06,,Verified,50.0,2013-07-09,2013-07-12,0,Internet Banking,,documents/kyc/CUST_548/PAN/548_995603.pdf
626,Aadhaar,216885237587,2010-03-13,,Verified,22.0,2010-04-01,2010-04-07,0,Mobile App,,documents/kyc/CUST_626/Aadhaar/626_480163.pdf
460,Driving License,DL699052811676,2019-02-22,2039-02-22,Verified,81.0,2019-03-07,2019-03-20,0,Mobile App,,documents/kyc/CUST_460/Driving_License/460_240529.pdf
295,Driving License,DL698297543624,2014-05-21,2024-05-21,Verified,45.0,2014-06-03,2014-06-17,1,Mobile App,,documents/kyc/CUST_295/Driving_License/295_835374.pdf
790,Passport,S5971932,2020-08-22,2025-08-22,Verified,86.0,2020-09-01,2020-09-07,1,Mobile App,,documents/kyc/CUST_790/Passport/790_184944.pdf
600,Aadhaar,365766922979,2013-06-10,,Failed,94.0,2013-06-29,2013-06-28,0,Branch,Document image unclear,documents/kyc/CUST_600/Aadhaar/600_367927.pdf
693,Driving License,DL559848735542,2025-11-14,2030-11-14,Verified,28.0,2025-11-20,2025-12-05,0,Mobile App,,documents/kyc/CUST_693/Driving_License/693_416721.pdf
