account_id,card_number,card_holder_name,card_type,card_network,issue_date,expiry_date,card_status,daily_limit,international_usage,contactless_enabled,created_at,block_reason
791,4161730063543088,HREDHAAN BHALLA,Debit,RuPay,2025-07-31,2029-07-31,Active,50000,1,1,2025-07-31,
1496,4429558030045718,SHAURYA BAJWA,Debit,Visa,2024-02-21,2028-02-21,Active,150000,0,1,2024-02-21,
54,4186826146346248,WILLIAM MANN,Debit,RuPay,2025-01-19,2028-01-19,Active,150000,0,1,2025-01-19,
214,4782882249518522,VARENYA DUGAL,Debit,RuPay,2026-03-19,2029-03-19,Inactive,200000,0,1,2026-03-19,
1232,4428734125671771,GIRISH AGATE,Debit,Visa,2024-08-07,2027-08-07,Active,150000,0,1,2024-08-07,
502,4048701180488092,HIRAL DUGAR,Debit,RuPay,2024-07-18,2028-07-18,Inactive,150000,0,1,2024-07-18,
75,4599730979154556,OMAJA MANNAN,Debit,Mastercard,2023-01-18,2028-01-18,Active,150000,0,1,2023-01-18,
1436,4039782629411619,SAMESH VERMA,Debit,RuPay,2021-11-15,2026-11-15,Active,50000,0,1,2021-11-15,
472,4354347147176406,PAHAL BARAD,Debit,Visa,2025-08-07,2030-08-07,Active,150000,0,1,2025-08-07,
40,4402189771466504,JONATHAN GABA,Credit,Visa,2022-08-04,2027-08-04,Active,500000,0,1,2022-08-04,
292,4432211692672479,CHANDRESH GANGULY,Credit,Visa,2021-07-15,2026-07-15,Expired,200000,0,1,2021-07-15,Card Expired
905,4806649356875665,GUNBIR LAL,Debit,Visa,2024-10-25,2029-10-25,Active,200000,0,1,2024-10-25,
852,4849342734128154,DALBIR DIN,Credit,Visa,2024-11-03,2028-11-03,Active,100000,0,1,2024-11-03,
734,4886465922975966,DAKSH MISRA,Debit,Visa,2022-12-18,2026-12-18,Active,200000,0,1,2022-12-18,
706,4403756378236677,CHARLES HANS,Debit,Mastercard,2026-04-24,2030-04-24,Active,25000,0,1,2026-04-24,
578,4344204911107660,GIRINDRA CHAR,Debit,Visa,2023-09-18,2026-09-18,Active,25000,0,1,2023-09-18,
1497,4844641510303986,YUG VERMA,Debit,Visa,2024-03-05,2029-03-05,Active,100000,0,1,2024-03-05,
176,4354746714015785,MANAN MISTRY,Credit,Mastercard,2021-02-10,2026-02-10,Expired,300000,0,1,2021-02-10,Card Expired
1407,4045276389772747,NANDINI MAJUMDAR,Debit,RuPay,2023-03-01,2026-03-01,Expired,200000,0,1,2023-03-01,Card Expired
1187,4429265196746568,RISHI MAHARAJ,Virtual,Visa,2021-06-25,2026-06-25,Expired,50000,1,1,2021-06-25,Card Expired
1444,4205230379364960,WISHI PAREKH,Credit,Visa,2025-02-09,2029-02-09,Active,150000,1,1,2025-02-09,
2,4206144387808648,ABHIMANYU NARAYANAN,Credit,Visa,2023-07-11,2028-07-11,Active,100000,0,1,2023-07-11,
966,4432624543852421,DANIEL DEO,Debit,Visa,2022-11-24,2025-11-24,Expired,150000,0,1,2022-11-24,Card Expired
1355,4836982712887763,MOHINI RAMASWAMY,Debit,Visa,2023-06-07,2027-06-07,Active,200000,0,1,2023-06-07,
1237,4352162198205289,CHAVVI YOGI,Virtual,Mastercard,2025-06-13,2028-06-13,Inactive,50000,0,1,2025-06-13,
259,4638612550881661,EIRAVATI SHARMA,Debit,RuPay,2022-11-14,2027-11-14,Active,25000,0,1,2022-11-14,
398,4252173076582155,CHANDANI BALAN,Credit,Mastercard,2024-07-25,2029-07-25,Active,50000,0,0,2024-07-25,
161,4985478864519598,CHAMELI RATTA,Prepaid,Mastercard,2023-11-04,2026-11-04,Active,50000,1,1,2023-11-04,
282,4394332131201940,YACHANA RAVI,Credit,RuPay,2022-12-05,2027-12-05,Active,150000,1,1,2022-12-05,
498,4869897391259510,GIRINDRA SAHA,Credit,Visa,2022-01-29,2027-01-29,Active,200000,0,1,2022-01-29,
122,4883998465699698,LIAM WASON,Debit,Mastercard,2023-01-18,2027-01-18,Hotlisted,150000,1,1,2023-01-18,Card Reported Lost
491,4316932385258537,SAUMYA SARNA,Debit,Visa,2025-10-05,2030-10-05,Active,150000,1,1,2025-10-05,
249,4123338859687874,THOMAS ACHARYA,Credit,RuPay,2022-06-05,2026-06-05,Expired,500000,1,1,2022-06-05,Card Expired
650,4239219938885799,ADVIKA DUGAL,Virtual,Visa,2021-09-18,2025-09-18,Expired,10000,0,1,2021-09-18,Card Expired
84,4085839340937436,TRIVENI CHOPRA,Debit,Mastercard,2022-12-30,2026-12-30,Expired,150000,0,1,2022-12-30,Card Expired
539,4067280373044735,INDRAJIT DIVAN,Debit,RuPay,2022-06-11,2025-06-11,Expired,75000,0,1,2022-06-11,Card Expired
1286,4307664584551203,HARDIK KADE,Debit,RuPay,2022-03-09,2027-03-09,Active,150000,0,1,2022-03-09,
1185,4087366121345940,GOPAL RAY,Debit,Visa,2022-01-07,2025-01-07,Expired,50000,0,0,2022-01-07,Card Expired
740,4370320118628511,MANBIR RAMAN,Debit,RuPay,2023-02-27,2026-02-27,Expired,75000,0,1,2023-02-27,Card Expired
1113,4999684226792273,HEMAL SOOD,Virtual,Visa,2024-05-04,2029-05-04,Blocked,100000,1,0,2024-05-04,Suspicious Activity
141,4144593168531549,GEORGE BIR,Debit,Visa,2024-10-25,2027-10-25,Hotlisted,150000,0,1,2024-10-25,Card Reported Lost
128,4895850191825033,ANMOL TANDON,Debit,RuPay,2024-05-20,2028-05-20,Active,75000,0,1,2024-05-20,
281,4746566178528510,SUHANI MANDA,Debit,RuPay,2025-11-05,2028-11-05,Active,75000,0,1,2025-11-05,
267,4278448365472895,RISHI KAUL,Debit,Visa,2025-02-11,2028-02-11,Hotlisted,75000,0,1,2025-02-11,Card Reported Stolen
1239,4323192654671054,MITESH KALA,Debit,RuPay,2022-04-03,2025-04-03,Expired,50000,0,1,2022-04-03,Card Expired
385,4139871549802724,MITALI KALA,Credit,Mastercard,2025-03-09,2028-03-09,Active,300000,0,1,2025-03-09,
530,4956440937337122,JANUJA PALLA,Credit,Mastercard,2026-02-03,2029-02-03,Active,300000,0,1,2026-02-03,
882,4355154094418494,LEENA SHUKLA,Debit,Visa,2023-09-29,2026-09-29,Active,100000,0,1,2023-09-29,
195,4844373281716607,MADHAV KRISHNAN,Credit,Visa,2024-10-02,2028-10-02,Active,200000,0,1,2024-10-02,
969,4800862115187737,KRISHNA MAHAL,Credit,RuPay,2025-04-03,2028-04-03,Active,150000,0,1,2025-04-03,
44,4793140824491497,YUTIKA CHADHA,Debit,Visa,2025-01-02,2030-01-02,Active,25000,0,1,2025-01-02,
1401,4855904373956945,HARINAKSHI DHAR,Debit,Visa,2022-08-14,2027-08-14,Hotlisted,25000,1,1,2022-08-14,Card Reported Lost
1198,4027305449591556,DHRITI BALAKRISHNAN,Debit,Visa,2024-06-08,2028-06-08,Active,50000,0,1,2024-06-08,
108,4776222989398359,JAI BHARGAVA,Debit,Visa,2022-08-12,2026-08-12,Expired,100000,0,0,2022-08-12,Card Expired
1449,4879740345159467,INAYA MANNAN,Debit,Mastercard,2023-02-20,2026-02-20,Expired,25000,0,1,2023-02-20,Card Expired
599,4071904666598411,INDRAJIT GILL,Debit,RuPay,2024-01-12,2027-01-12,Active,200000,0,1,2024-01-12,
567,4329353942356417,QADIM HANDA,Debit,Mastercard,2023-05-04,2026-05-04,Expired,25000,0,1,2023-05-04,Card Expired
1360,4626431485178979,IMARAN MITAL,Debit,Mastercard,2024-05-03,2028-05-03,Active,100000,0,1,2024-05-03,
586,4511520343741730,SAKSHAM SHUKLA,Debit,Visa,2021-12-18,2026-12-18,Active,100000,0,0,2021-12-18,
153,4836290894941525,SARA BORA,Debit,Visa,2025-07-16,2029-07-16,Active,75000,0,1,2025-07-16,
574,4027377566657425,ETA KOTHARI,Debit,Visa,2024-11-05,2028-11-05,Active,200000,1,1,2024-11-05,
1123,4495166757135623,GAURAV SOM,Credit,Visa,2023-10-06,2026-10-06,Active,300000,1,1,2023-10-06,
1303,4605767184009296,MAANAS MANN,Debit,Visa,2021-02-03,2025-02-03,Expired,75000,0,1,2021-02-03,Card Expired
629,4416522373895086,EIRAVATI MADAN,Debit,Mastercard,2021-07-20,2026-07-20,Expired,200000,0,1,2021-07-20,Card Expired
608,4243193914177774,ANVI PERI,Debit,Visa,2024-12-04,2028-12-04,Active,50000,0,1,2024-12-04,
1114,4584999873274548,CHAMPAK D’ALIA,Debit,Visa,2021-12-30,2025-12-30,Expired,100000,0,1,2021-12-30,Card Expired
1389,4629778328031607,HARSHIL SUBRAMANIAM,Credit,RuPay,2021-07-11,2026-07-11,Expired,150000,0,1,2021-07-11,Card Expired
809,4670243044684528,BISHAKHA DAS,Debit,Mastercard,2022-04-18,2027-04-18,Active,200000,0,1,2022-04-18,
1047,4059546723333589,CHAMELI PILLAI,Debit,Visa,2024-08-21,2029-08-21,Active,50000,0,1,2024-08-21,
505,4679532046149862,ANIKA VIRK,Debit,Visa,2021-06-18,2026-06-18,Expired,25000,0,1,2021-06-18,Card Expired
1427,4113457446393995,OSHA DAR,Debit,RuPay,2024-05-15,2028-05-15,Active,25000,0,1,2024-05-15,
216,4387670713749553,GAURIKA KORPAL,Debit,Mastercard,2026-04-11,2029-04-11,Hotlisted,100000,1,1,2026-04-11,Fraud Suspected
63,4600745148082310,CHRISTOPHER SUNDARAM,Virtual,RuPay,2024-04-02,2029-04-02,Active,25000,0,1,2024-04-02,
1104,4446429682518927,GAURIKA DOSHI,Prepaid,RuPay,2021-08-03,2026-08-03,Expired,25000,1,1,2021-08-03,Card Expired
1161,4495924524941626,CHATURA MISTRY,Debit,Mastercard,2022-08-28,2027-08-28,Active,75000,1,1,2022-08-28,
1366,4200334219064899,LEENA SAINI,Debit,Visa,2022-05-08,2027-05-08,Inactive,150000,0,1,2022-05-08,
516,4305779912923657,ANSH SHAN,Debit,Mastercard,2022-12-04,2026-12-04,Active,200000,0,1,2022-12-04,
1116,4845619794972071,TARAK DARA,Credit,Mastercard,2024-04-20,2029-04-20,Active,500000,0,1,2024-04-20,
804,4033524128806392,ANITA DASGUPTA,Debit,Visa,2021-11-06,2026-11-06,Active,100000,0,1,2021-11-06,
163,4771646344674257,BALJIWAN PINGLE,Debit,Mastercard,2023-08-31,2026-08-31,Active,75000,0,1,2023-08-31,
181,4809219072557629,MEGHA THAMAN,Debit,RuPay,2023-02-12,2027-02-12,Active,25000,1,1,2023-02-12,
691,4176256232608888,MITALI MUKHERJEE,Prepaid,RuPay,2023-07-20,2028-07-20,Active,75000,0,1,2023-07-20,
54,4947680286808195,GAYATHRI MITTAL,Debit,Visa,2024-03-01,2028-03-01,Active,25000,0,1,2024-03-01,
539,4079385657465186,IMARAN VOHRA,Debit,RuPay,2022-05-03,2026-05-03,Expired,200000,0,1,2022-05-03,Card Expired
1242,4971254623142937,ONKAR GHOSH,Credit,RuPay,2026-03-11,2029-03-11,Active,100000,1,1,2026-03-11,
192,4530652744924126,TANVEER GOLA,Debit,RuPay,2022-08-06,2026-08-06,Expired,150000,0,1,2022-08-06,Card Expired
1466,4958841911226077,DAYITA DEO,Credit,Visa,2023-12-12,2028-12-12,Active,300000,0,1,2023-12-12,
225,4819571634661087,HEMANI BIR,Debit,Visa,2025-10-13,2028-10-13,Active,200000,0,1,2025-10-13,
1236,4112425434372302,CHANDANI RAGHAVAN,Debit,Visa,2025-08-19,2030-08-19,Expired,75000,0,1,2025-08-19,Card Expired
21,4947982341556570,GAGAN SOLANKI,Debit,Mastercard,2021-04-19,2024-04-19,Expired,25000,0,1,2021-04-19,Card Expired
180,4773915781179991,DARSH MITTAL,Debit,Mastercard,2023-12-08,2028-12-08,Active,75000,0,1,2023-12-08,
551,4269821466525808,MASON RAU,Debit,RuPay,2025-03-18,2029-03-18,Active,200000,0,1,2025-03-18,
946,4035939224891883,GABRIEL CHERIAN,Debit,RuPay,2024-04-21,2028-04-21,Active,200000,0,1,2024-04-21,
202,4682601099515706,HARDIK SASTRY,Credit,Visa,2023-03-12,2026-03-12,Expired,300000,0,0,2023-03-12,Card Expired
873,4471488688592171,JACKSON OOMMEN,Debit,Visa,2023-06-03,2028-06-03,Active,200000,0,1,2023-06-03,
81,4397207314191987,AADHYA PURI,Prepaid,RuPay,2023-10-18,2027-10-18,Active,10000,0,1,2023-10-18,
1043,4188362698701612,LOPA GHOSH,Debit,RuPay,2021-04-22,2026-04-22,Expired,150000,1,1,2021-04-22,Card Expired
354,4486709778862851,ABHA BAHL,Debit,Mastercard,2021-10-11,2025-10-11,Expired,200000,0,1,2021-10-11,Card Expired
740,4170610134854947,ZAITRA TALWAR,Credit,Mastercard,2021-09-01,2025-09-01,Expired,300000,0,1,2021-09-01,Card Expired
754,4057997197888753,MEKHALA SAGAR,Debit,Visa,2025-09-11,2028-09-11,Active,25000,0,1,2025-09-11,
335,4249335670253750,OVIYA MALLICK,Virtual,RuPay,2023-11-22,2027-11-22,Active,100000,1,1,2023-11-22,
1464,4595666580492135,MITESH KALA,Debit,Visa,2025-05-10,2028-05-10,Active,100000,0,1,2025-05-10,
1191,4529556941524690,EKANI RAJU,Debit,Visa,2025-06-29,2029-06-29,Active,100000,0,0,2025-06-29,
123,4412944482891679,BACHITTAR KASHYAP,Debit,RuPay,2022-05-25,2026-05-25,Expired,200000,0,1,2022-05-25,Card Expired
65,4889215063472915,LILA PARMAR,Credit,Visa,2023-04-02,2028-04-02,Active,150000,1,1,2023-04-02,
1339,4237226889488593,VARENYA MEMON,Debit,RuPay,2023-04-15,2026-04-15,Expired,25000,1,1,2023-04-15,Card Expired
526,4322711084151634,GUNBIR BALAKRISHNAN,Virtual,Mastercard,2025-06-05,2030-06-05,Active,100000,0,1,2025-06-05,
1417,4438914175791097,QUSHI MUNI,Debit,Mastercard,2025-12-30,2028-12-30,Active,50000,1,1,2025-12-30,
1057,4516249145675157,ELIJAH RAJAGOPAL,Debit,Visa,2021-03-03,2026-03-03,Expired,200000,0,0,2021-03-03,Card Expired
539,4375820986632288,SARA WALI,Debit,Mastercard,2021-06-24,2026-06-24,Expired,150000,0,0,2021-06-24,Card Expired
787,4087724689419494,CHANCHAL GOKHALE,Debit,Visa,2022-03-05,2027-03-05,Expired,25000,0,1,2022-03-05,Card Expired
134,4291695334152971,NAKUL COMAR,Debit,RuPay,2024-01-16,2028-01-16,Active,25000,0,1,2024-01-16,
1223,4737611511523437,BAGHYAWATI LUTHRA,Debit,Mastercard,2022-11-10,2026-11-10,Expired,200000,0,1,2022-11-10,Card Expired
704,4490292733393597,CHAKRIKA SANKAR,Debit,Visa,2026-06-06,2031-06-06,Active,25000,0,1,2026-06-06,
350,4163754963236525,HITESH KARAN,Debit,Visa,2024-11-09,2028-11-09,Inactive,100000,1,1,2024-11-09,
623,4138172792378562,ADITYA HANDA,Debit,RuPay,2022-02-09,2026-02-09,Expired,200000,0,1,2022-02-09,Card Expired
692,4324239783609489,EIRAVATI DEOL,Debit,RuPay,2023-10-30,2028-10-30,Active,150000,0,1,2023-10-30,
847,4445805647484533,GEETIKA BHAKTA,Virtual,RuPay,2025-08-31,2030-08-31,Hotlisted,10000,1,1,2025-08-31,Card Reported Lost
1400,4982175161232683,ISHA BANIK,Credit,RuPay,2023-09-08,2027-09-08,Active,300000,0,0,2023-09-08,
